"Stock.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","Common.Name","Stock.Area","Assessment.Level","Model.Category","F.Flimit","F.Fmsy","B.Blimit","B.Bmsy","Genus","Species","overfishing","overfished","scientific_name","Mean.Gap","Exposure","Sensitivity","Loo","tmax","tm","M","h","r","Fmsy_over_M","Assessment.Level_scored","Model.Category_scored","status","scored_gap","avg_p_score","avg_s_score","distance","family","phylopic_uuid","Survey.Ecosystem","survey","type","type_and_region"
"Smooth skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Smooth skate","Gulf of Maine",NA,2,0.587000012,NA,1.332999945,0.69599998,"Malacoraja","senta","Unknown","Unknown","Malacoraja senta",1.25,NA,NA,2,2,1,2,1,1,2,NA,3,NA,1,1.5,2,1.802775638,"Rajidae","64a73abe-8561-4adb-93f5-1a650294ac6b","Northeast Shelf","Bottom Trawl Survey_Fall","bottom trawl","Northeast Shelf bottom trawl"
"Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Thorny skate","Gulf of Maine",NA,2,0.986999989,NA,0.071000002,0.035,"Amblyraja","radiata","Unknown","Unknown","Amblyraja radiata",1.25,NA,NA,2,2,1,1,2,1,2,NA,3,NA,1,1.5,2,1.802775638,"Rajidae","0596f8ce-e9a5-4481-9982-ad7599fc2cba","Northeast Shelf","Bottom Trawl Survey_Fall","bottom trawl","Northeast Shelf bottom trawl"
"Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Winter skate","Georges Bank / Southern New England",NA,2,1.014999986,NA,2.243000031,1.120000005,"Leucoraja","ocellata","Unknown","Unknown","Leucoraja ocellata",1.25,NA,NA,2,2,1,2,1,1,1,NA,3,NA,1,1.5,1.666666667,1.6414763,"Rajidae","525c6fd5-3ff0-4ad6-892a-7c35c774c2b1","Northeast Shelf","Bottom Trawl Survey_Fall","bottom trawl","Northeast Shelf bottom trawl"
"Spiny dogfish - Atlantic Coast","NEFMC / MAFMC","Spiny Dogfish","NEFSC","Northeast Shelf","Spiny dogfish","Atlantic Coast",4,5,0.800000012,0.800000012,2.029999971,1.014999986,"Squalus","acanthias","No","No","Squalus acanthias",0.25,2,3,2,2,1,1,1,1,1,1,1,1,1,1.571428571,1.2,1.442503493,"Squalidae","3e1c55e3-f0ad-4bd1-aea9-a401c87d4ee3","Northeast Shelf","Bottom Trawl Survey_Spring","bottom trawl","Northeast Shelf bottom trawl"
"Greenland halibut - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Greenland halibut","Bering Sea / Aleutian Islands",NA,6,0.226999998,0.226999998,NA,1.488999963,"Reinhardtius","hippoglossoides","No","No","Reinhardtius hippoglossoides",NA,NA,NA,2,1,1,1,3,2,3,NA,1,1,NA,1.666666667,1.666666667,1.490711985,"Pleuronectidae","09c229b0-f9ae-400c-ab1c-906d054f6f46","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Greenland halibut - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Greenland halibut","Bering Sea / Aleutian Islands",NA,6,0.226999998,0.226999998,NA,1.488999963,"Reinhardtius","hippoglossoides","No","No","Reinhardtius hippoglossoides",NA,NA,NA,2,1,1,1,3,2,3,NA,1,1,NA,1.666666667,1.666666667,1.490711985,"Pleuronectidae","09c229b0-f9ae-400c-ab1c-906d054f6f46","Alaska","MESA Gulf of Alaska & Eastern Bering Sea & Aleutian Islands Longline_Summer","hook and line","Alaska hook and line"
"Pacific ocean perch - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific ocean perch","Bering Sea / Aleutian Islands",NA,6,0.674000025,0.674000025,NA,1.600000024,"Sebastes","alutus","No","No","Sebastes alutus",NA,1,2,3,1,1,1,1,1,2,NA,1,1,NA,1.428571429,1.25,1.591190672,"Scorpaenidae","5d6d6109-ab41-4b83-bb30-ebe6e1c6d076","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Pacific ocean perch - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific ocean perch","Bering Sea / Aleutian Islands",NA,6,0.674000025,0.674000025,NA,1.600000024,"Sebastes","alutus","No","No","Sebastes alutus",NA,1,2,3,1,1,1,1,1,2,NA,1,1,NA,1.428571429,1.25,1.591190672,"Scorpaenidae","5d6d6109-ab41-4b83-bb30-ebe6e1c6d076","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Walleye pollock - Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Walleye pollock","Aleutian Islands",NA,6,0.016000001,0.017999999,NA,1.309000015,"Gadus","predictive","No","No","Gadus chalcogrammus",NA,NA,NA,2,2,2,2,3,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","dab8c606-129e-482a-8a57-100fe652a6c8","Alaska","Aleutian Islands Cooperative Acoustic Survey Studies","acoustic-trawl","Alaska acoustic-trawl"
"Walleye pollock - Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Walleye pollock","Aleutian Islands",NA,6,0.016000001,0.017999999,NA,1.309000015,"Gadus","predictive","No","No","Gadus chalcogrammus",NA,NA,NA,2,2,2,2,3,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","dab8c606-129e-482a-8a57-100fe652a6c8","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Walleye pollock - Eastern Bering Sea","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Walleye pollock","Eastern Bering Sea",4,6,0.73299998,0.626999974,NA,1.373000026,"Gadus","predictive","No","No","Gadus chalcogrammus",NA,NA,NA,2,2,2,2,3,2,3,1,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","dab8c606-129e-482a-8a57-100fe652a6c8","Alaska","Bering Sea Biennial Walleye Pollock Accoustic_Summer","acoustic-trawl","Alaska acoustic-trawl"
"Walleye pollock - Eastern Bering Sea","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Walleye pollock","Eastern Bering Sea",4,6,0.73299998,0.626999974,NA,1.373000026,"Gadus","predictive","No","No","Gadus chalcogrammus",NA,NA,NA,2,2,2,2,3,2,3,1,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","dab8c606-129e-482a-8a57-100fe652a6c8","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Sablefish - Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area / Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Sablefish","Eastern Bering Sea / Aleutian Islands / Gulf of Alaska",NA,6,0.683000028,0.55400002,NA,1.491999984,"Anoplopoma","fimbria","Unknown","Unknown","Anoplopoma fimbria",0.25,1,3,2,2,1,2,1,1,1,NA,1,NA,1,1.714285714,1,1.285714286,"Anoplopomatidae","4311ad49-7c31-4dc4-b189-f28d8515cc48","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Sablefish - Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area / Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Sablefish","Eastern Bering Sea / Aleutian Islands / Gulf of Alaska",NA,6,0.683000028,0.55400002,NA,1.491999984,"Anoplopoma","fimbria","Unknown","Unknown","Anoplopoma fimbria",0.25,1,3,2,2,1,2,1,1,1,NA,1,NA,1,1.714285714,1,1.285714286,"Anoplopomatidae","4311ad49-7c31-4dc4-b189-f28d8515cc48","Alaska","MESA Gulf of Alaska & Eastern Bering Sea & Aleutian Islands Longline_Summer","hook and line","Alaska hook and line"
"Big skate - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Big skate","Gulf of Alaska",NA,2,0.270000011,0.270000011,NA,NA,"Raja","binoculata","Unknown","Unknown","Raja binoculata",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","6b1b1dec-5ca1-4854-8ad0-7e394392c6a1","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Pacific ocean perch - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Pacific ocean perch","Gulf of Alaska",NA,6,0.566999972,0.566999972,NA,1.914000034,"Sebastes","alutus","No","No","Sebastes alutus",NA,1,2,3,1,1,1,1,1,2,NA,1,1,NA,1.428571429,1.25,1.591190672,"Scorpaenidae","5d6d6109-ab41-4b83-bb30-ebe6e1c6d076","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Rex sole - Eastern Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Rex sole","Eastern Gulf of Alaska",NA,6,0,0,NA,2.79399991,"Glyptocephalus","zachirus","Unknown","Unknown","Glyptocephalus zachirus",NA,NA,NA,3,2,1,2,2,2,3,NA,1,NA,NA,2,2,1.414213562,"Pleuronectidae","e32383d9-7c0f-46fc-8318-cc195eb48fae","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Rex sole - Western / Central Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Rex sole","Western / Central Gulf of Alaska",NA,6,0.017999999,0.017999999,NA,2.183000088,"Glyptocephalus","zachirus","Unknown","Unknown","Glyptocephalus zachirus",NA,NA,NA,3,2,1,2,2,2,3,NA,1,NA,NA,2,2,1.414213562,"Pleuronectidae","e32383d9-7c0f-46fc-8318-cc195eb48fae","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Walleye pollock - Southeast Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Walleye pollock","Southeast Gulf of Alaska",3,2,0,0,NA,NA,"Gadus","predictive","Unknown","Unknown","Gadus chalcogrammus",NA,NA,NA,2,2,2,2,3,2,3,2,3,NA,NA,2.166666667,3,2.166666667,"Gadidae","dab8c606-129e-482a-8a57-100fe652a6c8","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Walleye pollock - Western / Central / West Yakutat Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Walleye pollock","Western / Central / West Yakutat Gulf of Alaska",NA,6,0.745000005,0.579999983,NA,1.934000015,"Gadus","predictive","No","No","Gadus chalcogrammus",NA,NA,NA,2,2,2,2,3,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","dab8c606-129e-482a-8a57-100fe652a6c8","Alaska","Alaska Department of Fish and Game Large-mesh Trawl Survey of Gulf of Alaska and Eastern Aleutian Islands_Summer","bottom trawl","Alaska bottom trawl"
"Walleye pollock - Western / Central / West Yakutat Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Walleye pollock","Western / Central / West Yakutat Gulf of Alaska",NA,6,0.745000005,0.579999983,NA,1.934000015,"Gadus","predictive","No","No","Gadus chalcogrammus",NA,NA,NA,2,2,2,2,3,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","dab8c606-129e-482a-8a57-100fe652a6c8","Alaska","GAP Gulf of Alaska Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Walleye pollock - Western / Central / West Yakutat Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Walleye pollock","Western / Central / West Yakutat Gulf of Alaska",NA,6,0.745000005,0.579999983,NA,1.934000015,"Gadus","predictive","No","No","Gadus chalcogrammus",NA,NA,NA,2,2,2,2,3,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","dab8c606-129e-482a-8a57-100fe652a6c8","Alaska","MACE Kenai/PWS Pollock Acoustic Trawl_Winter","bottom trawl","Alaska bottom trawl"
"Walleye pollock - Western / Central / West Yakutat Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Walleye pollock","Western / Central / West Yakutat Gulf of Alaska",NA,6,0.745000005,0.579999983,NA,1.934000015,"Gadus","predictive","No","No","Gadus chalcogrammus",NA,NA,NA,2,2,2,2,3,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","dab8c606-129e-482a-8a57-100fe652a6c8","Alaska","MACE Shelikof Strait Pollock Acoustic Trawl_Winter","bottom trawl","Alaska bottom trawl"
"Black rockfish - Point Conception / Oregon Border","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Black rockfish","Point Conception / Oregon Border",NA,6,0.69599998,0.69599998,1.682999969,1.050999999,"Sebastes","melanops","Unknown","Unknown","Sebastes melanops",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","d0bde1d1-e52f-4d4e-828c-1641836dfb16","West Coast","CCFRP Hook-and-Line Survey","hook and line","West Coast hook and line"
"Black rockfish - South of Point Conception","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Black rockfish","South of Point Conception",NA,6,1.082000017,1.082000017,1.457000017,0.911000013,"Sebastes","melanops","Unknown","Unknown","Sebastes melanops",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","d0bde1d1-e52f-4d4e-828c-1641836dfb16","West Coast","CCFRP Hook-and-Line Survey","hook and line","West Coast hook and line"
"Black rockfish - Washington","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Black rockfish","Washington",NA,6,0.74000001,0.74000001,1.805999994,1.128999949,"Sebastes","melanops","Unknown","Unknown","Sebastes melanops",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","d0bde1d1-e52f-4d4e-828c-1641836dfb16","West Coast","Olympic Coast Monitoring Inventory","visual","West Coast visual"
"Black rockfish - Washington","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Black rockfish","Washington",NA,6,0.74000001,0.74000001,1.805999994,1.128999949,"Sebastes","melanops","Unknown","Unknown","Sebastes melanops",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","d0bde1d1-e52f-4d4e-828c-1641836dfb16","West Coast","Washington Nearshore Survey","hook and line","West Coast hook and line"
"Rex sole - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Rex sole","Pacific Coast",3,6,0.199000001,0.199000001,6.090000153,3.045000076,"Glyptocephalus","zachirus","Unknown","No","Glyptocephalus zachirus",NA,NA,NA,3,2,1,2,2,2,3,2,1,2,NA,2,2,1.414213562,"Pleuronectidae","e32383d9-7c0f-46fc-8318-cc195eb48fae","West Coast","West Coast Groundfish Bottom Trawl","bottom trawl","West Coast bottom trawl"
"Rex sole - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Rex sole","Pacific Coast",3,6,0.199000001,0.199000001,6.090000153,3.045000076,"Glyptocephalus","zachirus","Unknown","No","Glyptocephalus zachirus",NA,NA,NA,3,2,1,2,2,2,3,2,1,2,NA,2,2,1.414213562,"Pleuronectidae","e32383d9-7c0f-46fc-8318-cc195eb48fae","West Coast","AFSC/NWFSC shelf bottom trawl survey","bottom trawl","West Coast bottom trawl"
"Sablefish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Sablefish","Pacific Coast",NA,6,0.531000018,0.531000018,2.519999981,1.575000048,"Anoplopoma","fimbria","No","No","Anoplopoma fimbria",0.75,1,3,2,2,1,2,1,1,1,NA,1,1,1,1.714285714,1,1.285714286,"Anoplopomatidae","4311ad49-7c31-4dc4-b189-f28d8515cc48","West Coast","West Coast Groundfish Bottom Trawl","bottom trawl","West Coast bottom trawl"
"Sablefish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Sablefish","Pacific Coast",NA,6,0.531000018,0.531000018,2.519999981,1.575000048,"Anoplopoma","fimbria","No","No","Anoplopoma fimbria",0.75,1,3,2,2,1,2,1,1,1,NA,1,1,1,1.714285714,1,1.285714286,"Anoplopomatidae","4311ad49-7c31-4dc4-b189-f28d8515cc48","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Sablefish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Sablefish","Pacific Coast",NA,6,0.531000018,0.531000018,2.519999981,1.575000048,"Anoplopoma","fimbria","No","No","Anoplopoma fimbria",0.75,1,3,2,2,1,2,1,1,1,NA,1,1,1,1.714285714,1,1.285714286,"Anoplopomatidae","4311ad49-7c31-4dc4-b189-f28d8515cc48","West Coast","AFSC/NWFSC shelf bottom trawl survey","bottom trawl","West Coast bottom trawl"
"Widow rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Widow rockfish","Pacific Coast",NA,6,0.853999972,0.853999972,3.677999973,2.299000025,"Sebastes","entomelas","No","No","Sebastes entomelas",1,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","9df00a50-9103-4967-a509-25316d886a61","West Coast","Juvenile Rockfish Survey","midwater trawl","West Coast midwater trawl"
"Widow rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Widow rockfish","Pacific Coast",NA,6,0.853999972,0.853999972,3.677999973,2.299000025,"Sebastes","entomelas","No","No","Sebastes entomelas",1,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","9df00a50-9103-4967-a509-25316d886a61","West Coast","West Coast Groundfish Bottom Trawl","bottom trawl","West Coast bottom trawl"
"Widow rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Widow rockfish","Pacific Coast",NA,6,0.853999972,0.853999972,3.677999973,2.299000025,"Sebastes","entomelas","No","No","Sebastes entomelas",1,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","9df00a50-9103-4967-a509-25316d886a61","West Coast","AFSC/NWFSC shelf bottom trawl survey","bottom trawl","West Coast bottom trawl"
"Black sea bass - Southern Atlantic Coast","SAFMC","Snapper-Grouper Fishery of the South Atlantic Region","SEFSC","Southeast Shelf","Black sea bass","Southern Atlantic Coast",4,6,0.79400003,0.79400003,0.451000005,0.282000005,"Centropristis","striata","No","No","Centropristis striata",1.25,2,2,3,3,2,3,3,3,3,1,1,1,1,2.714285714,1.6,0.664554477,"Serranidae","eb6f54bf-3182-4d3a-9f16-602759c76db0","Southeast Shelf","MARMAP/SEAMAP South Atlantic Reef Fish (SCDNR)","visual","Southeast Shelf visual"
"Black sea bass - Southern Atlantic Coast","SAFMC","Snapper-Grouper Fishery of the South Atlantic Region","SEFSC","Southeast Shelf","Black sea bass","Southern Atlantic Coast",4,6,0.79400003,0.79400003,0.451000005,0.282000005,"Centropristis","striata","No","No","Centropristis striata",1.25,2,2,3,3,2,3,3,3,3,1,1,1,1,2.714285714,1.6,0.664554477,"Serranidae","eb6f54bf-3182-4d3a-9f16-602759c76db0","Southeast Shelf","Southeast Fishery-Independent Survey (SEFIS)","visual","Southeast Shelf visual"
"Gray snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Gray snapper","Gulf of Mexico",4,6,0.561999977,0.561999977,3.690999985,1.845000029,"Lutjanus","griseus","No","No","Lutjanus griseus",0.75,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1.6,1.166190379,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Gulf of Mexico","Panama City Laboratory Reef Fish Trap/Video","visual","Gulf of Mexico visual"
"Gray snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Gray snapper","Gulf of Mexico",4,6,0.561999977,0.561999977,3.690999985,1.845000029,"Lutjanus","griseus","No","No","Lutjanus griseus",0.75,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1.6,1.166190379,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Caribbean Sea","Reef Fish Visual Census Survey - U.S. Caribbean","visual","Caribbean Sea visual"
"Gray snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Gray snapper","Gulf of Mexico",4,6,0.561999977,0.561999977,3.690999985,1.845000029,"Lutjanus","griseus","No","No","Lutjanus griseus",0.75,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1.6,1.166190379,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Gulf of Mexico","SEAMAP Reef Fish Camera/Trap","visual","Gulf of Mexico visual"
"Gray snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Gray snapper","Gulf of Mexico",4,6,0.561999977,0.561999977,3.690999985,1.845000029,"Lutjanus","griseus","No","No","Lutjanus griseus",0.75,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1.6,1.166190379,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Gulf of Mexico","SEAMAP-GOM Shrimp/Groundfish Trawl_Summer","bottom trawl","Gulf of Mexico bottom trawl"
"Gray snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Gray snapper","Gulf of Mexico",4,6,0.561999977,0.561999977,3.690999985,1.845000029,"Lutjanus","griseus","No","No","Lutjanus griseus",0.75,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1.6,1.166190379,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Gulf of Mexico","Florida Fish and Wildlife Conservation Commission Inshore Survey","inshore net","Gulf of Mexico inshore net"
"Gray snapper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Gray snapper","Gulf of Mexico",4,6,0.561999977,0.561999977,3.690999985,1.845000029,"Lutjanus","griseus","No","No","Lutjanus griseus",0.75,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1.6,1.166190379,"Lutjanidae","107de00e-8571-4caf-b7dc-16476796dfee","Gulf of Mexico","Reef Fish Integrated Visual Survey","visual","Gulf of Mexico visual"
"Butterfish - Gulf of Maine / Cape Hatteras","MAFMC","Mackerel, Squid and Butterfish","NEFSC","Northeast Shelf","Butterfish","Gulf of Maine / Cape Hatteras",5,6,NA,0.028999999,3.540999889,1.769999981,"Peprilus","triacanthus","No","No","Peprilus triacanthus",0.25,1,3,3,3,3,3,3,3,3,1,1,1,1,3,1.4,0.4,"Stromateidae","0824b100-e616-4a6c-983e-4d8d0f0282ba","Northeast Shelf","Bottom Trawl Survey_Fall","bottom trawl","Northeast Shelf bottom trawl"
"Butterfish - Gulf of Maine / Cape Hatteras","MAFMC","Mackerel, Squid and Butterfish","NEFSC","Northeast Shelf","Butterfish","Gulf of Maine / Cape Hatteras",5,6,NA,0.028999999,3.540999889,1.769999981,"Peprilus","triacanthus","No","No","Peprilus triacanthus",0.25,1,3,3,3,3,3,3,3,3,1,1,1,1,3,1.4,0.4,"Stromateidae","0824b100-e616-4a6c-983e-4d8d0f0282ba","Northeast Shelf","Bottom Trawl Survey_Spring","bottom trawl","Northeast Shelf bottom trawl"
